customer_id,type_of_client,education,marital_status,race,relationship_in_household,Quantity,Revenue,1st_qtr_qty,2nd_qtr_qty,3rd_qtr_qty,4th_qtr_qty,1st_qtr_rev,2nd_qtr_rev,3rd_qtr_rev,4th_qtr_rev,type_of_sale,duration_visit_month,frequency_of_visit_day,occupation_type,Country,employment_type
169748274,NULL,Prof-school,Married-civ-spouse,White,Husband,632,1097.24,0,58,574,0,0.00,242.71,854.53,0.00,No,3,22,Prof-specialty,United-States,Private
170195162,NULL,Some-college,Divorced,Black,Not-in-family,91,240.58,0,42,49,0,0.00,119.40,121.18,0.00,No,2,18,Exec-managerial,United-States,Private
171319537,NULL,HS-grad,Never-married,Black,Not-in-family,-5,-22.05,-5,0,0,0,-22.05,0.00,0.00,0.00,return,0,3,Exec-managerial,United-States,Private
172569157,NULL,Masters,Never-married,Black,Not-in-family,63,117.55,0,0,63,0,0.00,0.00,117.55,0.00,No,0,19,Adm-clerical,United-States,State-gov
174921449,NULL,Bachelors,Married-civ-spouse,White,Husband,141,1070.78,2,127,12,0,8.00,988.88,73.90,0.00,No,4,10,Craft-repair,United-States,Private
175217727,NULL,HS-grad,Divorced,White,Unmarried,7,7.42,0,7,0,0,0.00,7.42,0.00,0.00,No,0,1,Adm-clerical,United-States,Private
177909349,NULL,HS-grad,Married-civ-spouse,White,Husband,268,913.88,0,-8,93,183,0.00,-59.60,311.60,661.88,No,6,170,Machine-op-inspct,United-States,Private
178118738,NULL,11th,Divorced,White,Unmarried,19,31.37,0,0,0,19,0.00,0.00,0.00,31.37,No,0,7,Other-service,United-States,Private
179049772,NULL,Some-college,Separated,White,Not-in-family,43,136.28,43,0,0,0,136.28,0.00,0.00,0.00,No,1,37,Tech-support,United-States,State-gov
179273941,Personal,Some-college,Never-married,Asian-Pac-Islander,Not-in-family,0,0.00,0,0,12,-12,0.00,0.00,13.30,-13.30,No,2,6,Sales,South,Private
180063559,NULL,Masters,Divorced,White,Not-in-family,12,59.40,0,12,0,0,0.00,59.40,0.00,0.00,No,0,2,Exec-managerial,United-States,Private
181287940,NULL,HS-grad,Married-civ-spouse,Black,Husband,91,411.25,69,0,22,0,316.75,0.00,94.50,0.00,No,5,24,Craft-repair,United-States,Private
183316217,Wholesaler,7th-8th,Married-civ-spouse,White,Husband,93,288.93,0,0,42,51,0.00,0.00,138.84,150.09,No,2,39,Sales,United-States,Private
185046859,Wholesaler,Some-college,Never-married,White,Not-in-family,352,1001.98,69,131,62,90,206.35,339.75,161.40,294.48,No,9,66,Other-service,United-States,Private
185254443,NULL,Bachelors,Married-civ-spouse,White,Husband,17,24.85,0,0,8,9,0.00,0.00,11.60,13.25,No,4,8,Exec-managerial,United-States,Private
185405504,NULL,Some-college,Married-civ-spouse,White,Husband,7,36.25,0,0,0,7,0.00,0.00,0.00,36.25,No,0,3,Protective-serv,United-States,Private
185462114,Wholesaler,HS-grad,Never-married,White,Not-in-family,52,119.35,0,0,0,52,0.00,0.00,0.00,119.35,No,0,9,Craft-repair,Mexico,Private
189230549,NULL,HS-grad,Never-married,White,Own-child,101,297.22,0,0,0,101,0.00,0.00,0.00,297.22,No,0,37,Handlers-cleaners,United-States,Private
189308766,Wholesaler,Masters,Married-civ-spouse,White,Husband,61,284.89,0,0,0,61,0.00,0.00,0.00,284.89,No,2,24,Prof-specialty,United-States,Private
189545134,NULL,7th-8th,Married-civ-spouse,White,Husband,386,933.55,0,0,0,386,0.00,0.00,0.00,933.55,No,2,111,Sales,United-States,Private
190145739,Wholesaler,Some-college,Married-civ-spouse,White,Husband,878,1739.78,-18,491,236,169,-11.70,984.40,416.12,350.96,No,8,304,Transport-moving,United-States,Private
190667339,NULL,HS-grad,Divorced,White,Unmarried,43,119.59,0,0,0,43,0.00,0.00,0.00,119.59,No,0,20,Protective-serv,United-States,Local-gov
190778565,NULL,10th,Never-married,Black,Other-relative,25,97.52,0,0,25,0,0.00,0.00,97.52,0.00,No,0,14,Handlers-cleaners,United-States,Private
191534674,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,51,119.31,51,0,0,0,119.31,0.00,0.00,0.00,No,0,37,Prof-specialty,United-States,Federal-gov
193307946,NULL,Doctorate,Married-civ-spouse,White,Wife,113,510.25,0,0,44,69,0.00,0.00,201.20,309.05,No,2,34,Prof-specialty,United-States,Self-emp-inc
193321639,NULL,9th,Married-civ-spouse,White,Husband,53,78.82,0,53,0,0,0.00,78.82,0.00,0.00,No,0,28,Handlers-cleaners,United-States,Private
195815839,NULL,Bachelors,Married-civ-spouse,White,Husband,404,786.27,48,0,80,276,112.92,0.00,183.74,489.61,No,11,195,Prof-specialty,United-States,State-gov
196695815,NULL,HS-grad,Married-civ-spouse,White,Husband,157,127.75,0,0,5,152,0.00,0.00,-2.10,129.85,No,2,33,Craft-repair,United-States,Private
197121821,Wholesaler,10th,Divorced,White,Not-in-family,147,372.65,0,0,0,147,0.00,0.00,0.00,372.65,No,0,26,Craft-repair,United-States,Private
199090850,NULL,HS-grad,Married-civ-spouse,White,Husband,7,5.15,0,0,7,0,0.00,0.00,5.15,0.00,No,0,5,Craft-repair,United-States,Private
199137616,NULL,HS-grad,Never-married,White,Own-child,44,122.65,0,44,0,0,0.00,122.65,0.00,0.00,No,0,11,Exec-managerial,United-States,Self-emp-inc
199711908,Wholesaler,Some-college,Married-civ-spouse,White,Husband,274,736.58,48,45,0,181,90.43,99.25,0.00,546.90,No,10,57,Machine-op-inspct,United-States,Private
201062784,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,965,2588.00,160,225,254,326,488.90,443.17,667.05,988.88,No,11,169,Protective-serv,United-States,Private
203172239,NULL,Some-college,Divorced,White,Not-in-family,73,219.02,73,0,0,0,219.02,0.00,0.00,0.00,No,0,30,Craft-repair,United-States,Private
204332988,NULL,11th,Separated,Black,Unmarried,1597,1733.88,0,107,202,1288,0.00,260.23,952.93,520.72,No,8,88,Adm-clerical,United-States,Private
205809589,NULL,HS-grad,Widowed,White,Unmarried,602,607.83,434,151,17,0,361.96,212.88,32.99,0.00,No,6,31,Other-service,United-States,Private
207756018,NULL,HS-grad,Never-married,White,Own-child,213,596.61,0,213,0,0,0.00,596.61,0.00,0.00,No,0,65,Machine-op-inspct,United-States,Private
207887840,NULL,Bachelors,Married-civ-spouse,White,Husband,49,151.42,0,49,0,0,0.00,151.42,0.00,0.00,No,0,33,Prof-specialty,United-States,Private
207969462,NULL,Some-college,Never-married,White,Own-child,53,141.07,0,0,0,53,0.00,0.00,0.00,141.07,No,0,32,Adm-clerical,United-States,Private
208945111,Personal,Bachelors,Never-married,White,Not-in-family,78,129.38,0,0,0,78,0.00,0.00,0.00,129.38,No,0,45,Other-service,United-States,Private
209110624,Wholesaler,10th,Married-civ-spouse,White,Husband,92,200.99,0,0,0,92,0.00,0.00,0.00,200.99,No,0,23,Transport-moving,United-States,Self-emp-not-inc
209426004,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,50,353.28,0,0,-25,75,0.00,0.00,-41.35,394.63,No,4,29,Sales,United-States,Private
210953159,NULL,Some-college,Never-married,White,Own-child,94,282.07,94,0,0,0,282.07,0.00,0.00,0.00,No,0,23,Other-service,United-States,Private
210971767,NULL,Bachelors,Married-civ-spouse,White,Husband,64,140.96,0,0,21,43,0.00,0.00,39.26,101.70,No,3,41,Exec-managerial,United-States,Self-emp-not-inc
211863930,Personal,HS-grad,Married-civ-spouse,White,Husband,81,227.82,22,0,0,59,65.70,0.00,0.00,162.12,No,9,30,Exec-managerial,United-States,Private
212317973,NULL,Bachelors,Never-married,White,Not-in-family,125,456.91,72,0,53,0,223.12,0.00,233.79,0.00,No,7,38,Prof-specialty,United-States,State-gov
212669517,NULL,10th,Never-married,Black,Other-relative,68,97.58,0,0,0,68,0.00,0.00,0.00,97.58,No,0,25,Sales,United-States,Private
213860510,NULL,HS-grad,Married-civ-spouse,Black,Husband,43,143.01,0,0,43,0,0.00,0.00,143.01,0.00,No,0,11,Transport-moving,United-States,Private
213917097,Wholesaler,Bachelors,Married-civ-spouse,White,Husband,472,1439.95,102,84,17,269,365.43,256.54,114.55,703.43,No,8,151,Exec-managerial,United-States,State-gov
214461483,NULL,Some-college,Married-civ-spouse,White,Wife,32,65.50,32,0,0,0,65.50,0.00,0.00,0.00,No,0,8,Adm-clerical,United-States,Private
216596244,Wholesaler,Some-college,Never-married,White,Not-in-family,114,290.40,0,0,0,114,0.00,0.00,0.00,290.40,No,1,26,Sales,United-States,Private
217238552,Wholesaler,12th,Never-married,White,Own-child,1051,2679.66,0,257,166,628,0.00,691.27,356.06,1632.33,No,8,290,Sales,United-States,Private
220924614,NULL,HS-grad,Married-civ-spouse,White,Husband,789,2686.80,0,130,282,377,0.00,465.71,924.71,1296.38,No,8,222,Exec-managerial,United-States,Self-emp-not-inc
221089365,NULL,11th,Married-civ-spouse,White,Husband,71,297.70,0,71,0,0,0.00,297.70,0.00,0.00,No,0,19,Other-service,United-States,Private
221664259,NULL,HS-grad,Married-spouse-absent,Asian-Pac-Islander,Not-in-family,747,810.55,19,200,388,140,65.35,107.08,359.78,278.34,No,11,110,Other-service,Thailand,Private
222764571,NULL,HS-grad,Never-married,White,Not-in-family,13,26.85,0,13,0,0,0.00,26.85,0.00,0.00,No,0,9,Prof-specialty,United-States,Self-emp-not-inc
226062727,NULL,Masters,Married-civ-spouse,White,Husband,232,421.91,0,0,0,232,0.00,0.00,0.00,421.91,No,0,49,Sales,United-States,Private
227215414,NULL,Some-college,Married-civ-spouse,White,Wife,121,273.03,0,121,0,0,0.00,273.03,0.00,0.00,No,0,27,Adm-clerical,United-States,Self-emp-not-inc
227911047,NULL,HS-grad,Never-married,White,Not-in-family,311,260.83,0,0,0,311,0.00,0.00,0.00,260.83,No,0,36,Handlers-cleaners,United-States,Private
228898374,NULL,Bachelors,Never-married,White,Own-child,35,77.27,0,0,35,0,0.00,0.00,77.27,0.00,No,0,13,Adm-clerical,United-States,Private
232228509,Wholesaler,Masters,Separated,White,Not-in-family,562,1843.32,162,89,139,172,536.74,191.10,370.42,745.06,No,9,198,Exec-managerial,United-States,Self-emp-inc
233128949,NULL,HS-grad,Married-civ-spouse,White,Husband,1296,250.40,37,0,1259,0,109.97,0.00,140.43,0.00,No,6,19,Exec-managerial,United-States,Private
235295142,NULL,Bachelors,Married-civ-spouse,White,Husband,-56,-227.44,0,0,0,-56,0.00,0.00,0.00,-227.44,return,0,2,Exec-managerial,United-States,Private
235394249,NULL,Bachelors,Divorced,White,Not-in-family,112,369.78,64,0,48,0,182.80,0.00,186.98,0.00,No,6,35,Sales,United-States,Private
235741336,Wholesaler,Bachelors,Married-civ-spouse,White,Husband,335,620.10,79,162,0,94,169.05,289.47,0.00,161.58,No,8,58,Exec-managerial,United-States,Self-emp-inc
236461673,NULL,Bachelors,Never-married,White,Not-in-family,82,305.95,45,38,0,-1,193.69,125.01,0.00,-12.75,No,11,65,Prof-specialty,United-States,Private
236526343,NULL,HS-grad,Never-married,Asian-Pac-Islander,Other-relative,561,1085.46,119,-95,0,537,191.93,-131.41,0.00,1024.94,No,9,333,Handlers-cleaners,United-States,Private
237173262,Personal,HS-grad,Divorced,White,Not-in-family,318,1097.05,0,0,149,169,0.00,0.00,582.26,514.79,No,2,87,Craft-repair,United-States,Private
237661854,NULL,Some-college,Married-civ-spouse,White,Husband,24,127.28,0,-8,32,0,0.00,-102.00,229.28,0.00,No,3,9,Exec-managerial,United-States,Local-gov
240862327,NULL,HS-grad,Never-married,Black,Unmarried,44,139.35,0,44,0,0,0.00,139.35,0.00,0.00,No,0,19,Transport-moving,United-States,Private
241143990,NULL,Doctorate,Divorced,White,Unmarried,154,439.29,0,0,0,154,0.00,0.00,0.00,439.29,No,2,33,Prof-specialty,United-States,State-gov
241823190,NULL,Masters,Married-civ-spouse,Asian-Pac-Islander,Husband,-1,-2.95,0,0,-1,0,0.00,0.00,-2.95,0.00,return,0,1,Exec-managerial,Japan,Private
242154262,Wholesaler,HS-grad,Never-married,Black,Not-in-family,82,504.34,126,0,95,-139,455.78,0.00,296.54,-247.98,No,8,117,Machine-op-inspct,United-States,Private
242700955,NULL,Some-college,Never-married,White,Own-child,462,71.38,0,0,462,0,0.00,0.00,71.38,0.00,No,0,16,Adm-clerical,United-States,Private
243116692,NULL,Masters,Married-civ-spouse,White,Wife,43,63.73,0,45,0,-2,0.00,83.63,0.00,-19.90,No,8,21,Prof-specialty,United-States,Local-gov
245619493,NULL,Some-college,Divorced,White,Not-in-family,7,6.45,0,0,0,7,0.00,0.00,0.00,6.45,No,0,3,Exec-managerial,Mexico,Private
246450715,NULL,11th,Married-civ-spouse,White,Husband,63,166.62,0,0,56,7,0.00,0.00,142.27,24.35,No,4,16,Craft-repair,United-States,Private
248594892,Wholesaler,Some-college,Divorced,White,Not-in-family,146,396.38,40,0,0,106,101.06,0.00,0.00,295.32,No,10,39,Adm-clerical,United-States,Private
251708993,NULL,HS-grad,Married-civ-spouse,White,Husband,86,316.82,21,22,43,0,130.55,75.80,110.47,0.00,No,4,31,Machine-op-inspct,United-States,Private
253276365,NULL,Some-college,Married-civ-spouse,White,Wife,161,304.64,-8,31,107,31,-18.00,130.35,6.84,185.45,No,9,20,Exec-managerial,United-States,Private
253841106,NULL,Some-college,Separated,White,Not-in-family,317,721.53,129,0,-4,192,280.71,0.00,-25.00,465.82,No,9,63,Craft-repair,United-States,Private
257660497,NULL,Some-college,Divorced,White,Unmarried,61,264.60,0,5,22,34,0.00,5.55,117.22,141.83,No,7,30,Other-service,United-States,Private
258587355,NULL,Assoc-acdm,Married-civ-spouse,White,Husband,383,1035.14,0,137,158,88,0.00,391.85,400.72,242.57,No,7,180,Craft-repair,United-States,Federal-gov
259148691,NULL,Some-college,Married-civ-spouse,White,Husband,390,798.46,0,0,164,226,0.00,0.00,186.58,611.88,No,3,81,Craft-repair,United-States,Private
260381688,NULL,HS-grad,Married-civ-spouse,White,Husband,42,85.12,0,42,0,0,0.00,85.12,0.00,0.00,No,0,24,Exec-managerial,United-States,Self-emp-inc
262427951,Wholesaler,Some-college,Never-married,White,Not-in-family,241,482.59,0,79,0,162,0.00,135.57,0.00,347.02,No,5,112,Adm-clerical,United-States,Private
262853274,Wholesaler,Some-college,Married-civ-spouse,White,Husband,74,125.85,74,0,0,0,125.85,0.00,0.00,0.00,No,0,28,Exec-managerial,United-States,Private
264121746,NULL,HS-grad,Married-civ-spouse,White,Husband,25,304.67,0,-19,44,0,0.00,166.35,138.32,0.00,No,2,65,Craft-repair,United-States,Private
264609879,NULL,HS-grad,Married-civ-spouse,Black,Husband,3390,5440.33,0,0,1811,1579,0.00,0.00,3027.97,2412.36,No,5,69,Other-service,United-States,Self-emp-not-inc
265029568,Wholesaler,Bachelors,Married-civ-spouse,White,Other-relative,517,1766.34,65,131,0,321,231.58,426.69,0.00,1108.07,No,9,161,Prof-specialty,United-States,Private
265784119,Wholesaler,HS-grad,Married-civ-spouse,White,Wife,134,399.82,0,85,0,49,0.00,234.47,0.00,165.35,No,6,51,Adm-clerical,United-States,Private
266017875,NULL,Assoc-acdm,Never-married,White,Not-in-family,346,816.35,31,102,57,156,57.65,250.31,134.03,374.36,No,9,81,Exec-managerial,United-States,State-gov
267335394,NULL,7th-8th,Widowed,Black,Unmarried,35,142.11,0,35,0,0,0.00,142.11,0.00,0.00,No,0,15,Other-service,United-States,Private
267955393,NULL,HS-grad,Married-civ-spouse,White,Husband,217,673.05,49,74,34,60,92.35,294.60,60.80,225.30,No,9,67,Craft-repair,United-States,Private
268076498,NULL,Some-college,Divorced,White,Unmarried,133,226.11,0,32,95,6,0.00,40.51,177.63,7.97,No,5,57,Farming-fishing,United-States,Private
269698134,Wholesaler,7th-8th,Married-civ-spouse,White,Husband,160,402.19,0,35,0,125,0.00,72.07,0.00,330.12,No,8,54,Machine-op-inspct,Mexico,Private
270108711,Wholesaler,Some-college,Never-married,White,Not-in-family,779,1332.48,0,58,68,653,0.00,110.12,165.32,1057.04,No,5,377,Other-service,United-States,Private
270753990,Personal,HS-grad,Never-married,Black,Unmarried,53,148.32,0,0,53,0,0.00,0.00,148.32,0.00,No,0,44,Adm-clerical,United-States,Local-gov
271179294,Wholesaler,Bachelors,Married-civ-spouse,White,Husband,385,896.03,0,115,0,270,0.00,276.79,0.00,619.24,No,5,85,Sales,United-States,Private
271989717,NULL,Some-college,Married-civ-spouse,Black,Husband,186,484.05,186,0,0,0,484.05,0.00,0.00,0.00,No,1,31,Adm-clerical,United-States,Federal-gov
272135066,NULL,Assoc-acdm,Married-civ-spouse,Black,Husband,9,35.49,6,3,0,0,20.64,14.85,0.00,0.00,No,3,3,Farming-fishing,United-States,Federal-gov
275000895,NULL,Bachelors,Married-civ-spouse,White,Wife,882,486.31,0,0,0,882,0.00,0.00,0.00,486.31,No,1,13,Prof-specialty,United-States,Private
275139791,NULL,Some-college,Married-civ-spouse,White,Husband,314,801.21,86,145,0,83,223.78,385.84,0.00,191.59,No,8,53,Craft-repair,Germany,Private
275510338,NULL,HS-grad,Divorced,White,Not-in-family,77,232.61,1,42,34,0,0.00,185.86,46.75,0.00,No,7,23,Transport-moving,United-States,Private
278875991,Wholesaler,Bachelors,Married-civ-spouse,White,Wife,62,103.13,0,0,0,62,0.00,0.00,0.00,103.13,No,0,28,Exec-managerial,United-States,Private
280573379,Personal,Masters,Married-civ-spouse,White,Husband,434,1214.52,0,0,278,156,0.00,0.00,659.58,554.94,No,4,103,Prof-specialty,United-States,Federal-gov
280673884,Wholesaler,Bachelors,Never-married,White,Not-in-family,635,2898.14,123,234,61,217,694.35,1132.10,296.65,775.04,No,11,214,Other-service,Mexico,Private
281383701,NULL,HS-grad,Married-civ-spouse,White,Husband,81,134.53,0,0,0,81,0.00,0.00,0.00,134.53,No,0,30,Craft-repair,Nicaragua,Private
281962760,Wholesaler,Prof-school,Married-civ-spouse,White,Husband,337,782.81,51,42,154,90,93.83,115.18,374.34,199.46,No,11,126,Prof-specialty,United-States,Self-emp-not-inc
282568648,NULL,Some-college,Never-married,Black,Not-in-family,250,1163.06,124,0,-17,143,672.14,0.00,-27.15,518.07,No,7,84,Prof-specialty,United-States,Private
287162697,NULL,HS-grad,Divorced,White,Not-in-family,26,86.02,0,0,26,0,0.00,0.00,86.02,0.00,No,0,10,Other-service,United-States,Private
287636915,NULL,Prof-school,Married-civ-spouse,White,Husband,64,226.35,50,0,14,0,177.25,0.00,49.10,0.00,No,6,50,Prof-specialty,United-States,Self-emp-not-inc
288378914,NULL,HS-grad,Married-civ-spouse,White,Husband,58,250.80,0,0,58,0,0.00,0.00,250.80,0.00,No,0,15,Adm-clerical,United-States,Private
289012837,NULL,Some-college,Divorced,White,Not-in-family,451,1516.92,149,70,81,151,543.44,238.63,198.76,536.09,No,10,131,Adm-clerical,United-States,State-gov
290110401,NULL,HS-grad,Married-civ-spouse,White,Husband,124,225.26,0,0,124,0,0.00,0.00,225.26,0.00,No,0,22,Craft-repair,United-States,Private
291602595,NULL,Bachelors,Divorced,White,Not-in-family,48,180.69,0,-10,58,0,0.00,-30.80,211.49,0.00,No,4,22,Prof-specialty,United-States,Self-emp-not-inc
292374817,Wholesaler,HS-grad,Never-married,White,Other-relative,289,634.57,97,90,0,102,230.13,141.64,0.00,262.80,No,11,77,Machine-op-inspct,Mexico,Private
292792448,NULL,9th,Widowed,White,Not-in-family,152,292.41,0,98,54,0,0.00,195.61,96.80,0.00,No,2,40,Other-service,Puerto-Rico,Private
296715257,NULL,Bachelors,Divorced,White,Unmarried,43,144.31,0,0,18,25,0.00,0.00,91.80,52.51,No,2,12,Other-service,United-States,Private
301623936,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,506,2384.13,199,29,17,261,960.30,134.68,114.19,1174.96,No,11,160,Craft-repair,United-States,Private
302223298,NULL,Some-college,Divorced,White,Unmarried,754,471.02,0,0,0,754,0.00,0.00,0.00,471.02,No,0,22,Adm-clerical,United-States,Private
302411235,Wholesaler,HS-grad,Never-married,White,Own-child,15022,22898.35,1564,1326,1685,10447,1248.60,2119.21,1855.89,17674.65,No,11,339,Sales,United-States,Private
302506965,NULL,Masters,Married-civ-spouse,White,Husband,3880,6889.00,805,1065,905,1105,1330.50,1957.50,1621.50,1979.50,No,10,39,Sales,United-States,Private
303510372,NULL,Some-college,Married-civ-spouse,White,Husband,-6,-7.50,0,-6,0,0,0.00,-7.50,0.00,0.00,return,0,2,Sales,United-States,Private
308772742,NULL,Some-college,Never-married,White,Own-child,61,99.95,0,0,61,0,0.00,0.00,99.95,0.00,No,0,21,Adm-clerical,United-States,State-gov
311357963,NULL,HS-grad,Never-married,White,Own-child,135,419.05,56,0,79,0,249.30,0.00,169.75,0.00,No,5,38,Other-service,United-States,Private
311894228,NULL,Some-college,Widowed,White,Unmarried,-15,-164.25,-2,0,0,-13,-21.90,0.00,0.00,-142.35,return,11,6,Sales,United-States,Private
312145162,NULL,HS-grad,Divorced,White,Not-in-family,130,189.24,90,-6,0,46,116.79,-27.60,0.00,100.05,No,11,45,Transport-moving,United-States,Private
313577399,NULL,Some-college,Divorced,White,Not-in-family,242,1106.46,10,78,8,146,-69.06,234.12,372.50,568.90,No,11,105,Other-service,United-States,Private
315648570,NULL,Assoc-acdm,Married-civ-spouse,White,Husband,1723,4159.30,338,496,398,491,710.89,1059.91,1011.66,1376.84,No,11,454,Exec-managerial,United-States,Self-emp-inc
315765878,NULL,Assoc-voc,Never-married,Black,Not-in-family,1475,2383.86,0,0,0,1475,0.00,0.00,0.00,2383.86,No,2,560,Exec-managerial,United-States,Private
316281599,NULL,HS-grad,Divorced,White,Not-in-family,52,161.00,52,0,0,0,161.00,0.00,0.00,0.00,No,0,14,Transport-moving,United-States,Private
318390103,Wholesaler,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Husband,43,162.06,0,0,0,43,0.00,0.00,0.00,162.06,No,0,16,Handlers-cleaners,United-States,Private
318801816,NULL,9th,Married-civ-spouse,White,Husband,39,125.49,0,39,0,0,0.00,125.49,0.00,0.00,No,0,14,Machine-op-inspct,Mexico,Private
319249898,NULL,Some-college,Separated,White,Unmarried,65,158.09,0,0,0,65,0.00,0.00,0.00,158.09,No,0,22,Exec-managerial,United-States,Private
