customer_id,type_of_client,education,marital_status,Revenue,type_of_sale,occupation_type,Country,employment_type
350309998,NULL,Bachelors,Separated,2899.79,No,Other-service,United-States,Private
350906967,NULL,HS-grad,Never-married,1998.87,No,Sales,United-States,Private
351250560,Wholesaler,Assoc-acdm,Married-civ-spouse,274.28,No,Exec-managerial,United-States,Private
352090415,NULL,HS-grad,Married-civ-spouse,244.02,No,Farming-fishing,United-States,Self-emp-not-inc
353410043,NULL,9th,Married-civ-spouse,668.92,No,Transport-moving,United-States,Self-emp-inc
353929901,Wholesaler,5th-6th,Married-civ-spouse,2574.19,No,Transport-moving,United-States,Private
358275322,NULL,Bachelors,Married-civ-spouse,323.54,No,Prof-specialty,United-States,Local-gov
360501734,NULL,Assoc-voc,Married-civ-spouse,576.60,No,Farming-fishing,United-States,Self-emp-not-inc
360824617,NULL,Bachelors,Never-married,134.47,No,Sales,United-States,Self-emp-not-inc
361536912,NULL,Assoc-acdm,Married-civ-spouse,768.53,No,Adm-clerical,United-States,Local-gov
361651648,NULL,Doctorate,Married-civ-spouse,2344.74,No,Prof-specialty,United-States,Self-emp-inc
362255395,Wholesaler,Some-college,Divorced,79.99,No,Adm-clerical,United-States,Private
363727573,NULL,HS-grad,Never-married,675.06,No,Handlers-cleaners,United-States,Private
363816071,NULL,Some-college,Never-married,556.06,No,Transport-moving,United-States,Self-emp-not-inc
364350400,NULL,Some-college,Widowed,2481.25,No,Sales,United-States,Private
366255348,NULL,9th,Married-civ-spouse,2115.82,No,Machine-op-inspct,United-States,Private
369201747,NULL,HS-grad,Married-civ-spouse,633.74,No,Craft-repair,United-States,Private
370902181,Wholesaler,Some-college,Never-married,41494.31,No,Sales,United-States,Private
373737191,NULL,HS-grad,Divorced,119.76,No,Craft-repair,United-States,Self-emp-not-inc
374850093,Wholesaler,Some-college,Married-civ-spouse,605.40,No,Craft-repair,United-States,Private
375145428,NULL,Some-college,Separated,98.15,No,Adm-clerical,United-States,State-gov
375279147,NULL,10th,Married-civ-spouse,1862.00,No,Craft-repair,United-States,Private
376694672,NULL,Bachelors,Married-civ-spouse,493.00,No,Exec-managerial,United-States,Self-emp-not-inc
377254592,NULL,Bachelors,Never-married,300.09,No,Other-service,United-States,Private
378255810,NULL,Some-college,Never-married,103.25,No,Sales,United-States,Self-emp-not-inc
378761346,NULL,11th,Never-married,744.22,No,Adm-clerical,United-States,Private
379372821,NULL,Masters,Married-civ-spouse,196.23,No,Prof-specialty,United-States,Private
380051438,NULL,Some-college,Married-civ-spouse,2071.06,No,Exec-managerial,United-States,Private
382456172,NULL,HS-grad,Never-married,645.18,No,Craft-repair,United-States,Private
382617758,Wholesaler,Assoc-voc,Married-civ-spouse,15972.33,No,Transport-moving,United-States,Private
382651588,Wholesaler,HS-grad,Widowed,3206.10,No,Adm-clerical,United-States,Private
383969933,NULL,Some-college,Separated,377.94,No,Sales,United-States,Private
383993644,NULL,Some-college,Never-married,1104.72,No,Sales,England,Private
385755909,NULL,HS-grad,Divorced,586.21,No,Sales,United-States,Private
388548659,NULL,HS-grad,Married-civ-spouse,742.47,No,Protective-serv,United-States,State-gov
389125950,NULL,Bachelors,Married-civ-spouse,-40.56,return,Adm-clerical,United-States,Private
389541460,Wholesaler,Masters,Married-civ-spouse,503.30,No,Prof-specialty,United-States,State-gov
390335601,Wholesaler,HS-grad,Married-civ-spouse,1816.55,No,Machine-op-inspct,England,Private
390808286,Wholesaler,Some-college,Divorced,324.19,No,Adm-clerical,United-States,Private
390877099,Wholesaler,Some-college,Never-married,16349.73,No,Other-service,United-States,Private
390877283,Wholesaler,Preschool,Married-civ-spouse,2.10,No,Other-service,Mexico,Private
393188695,Wholesaler,Masters,Divorced,425.26,No,Prof-specialty,United-States,State-gov
393390082,NULL,Masters,Married-civ-spouse,191.24,No,Prof-specialty,United-States,Private
394105482,NULL,Bachelors,Married-civ-spouse,469.30,No,Prof-specialty,United-States,Private
395668759,NULL,Some-college,Married-civ-spouse,496.82,No,Other-service,United-States,Federal-gov
396212842,NULL,Some-college,Divorced,221.47,No,Craft-repair,United-States,Private
398262536,NULL,Some-college,Never-married,1938.30,No,Other-service,United-States,Private
398807375,NULL,Prof-school,Never-married,168.86,No,Prof-specialty,United-States,Private
398963604,Wholesaler,HS-grad,Divorced,190.11,No,Craft-repair,United-States,Private
399598947,NULL,1st-4th,Married-civ-spouse,433.87,No,Farming-fishing,Mexico,Private
400308888,NULL,Bachelors,Married-civ-spouse,661.34,No,Exec-managerial,United-States,Private
400386446,NULL,HS-grad,Married-civ-spouse,111.01,No,Sales,United-States,Private
400677495,NULL,HS-grad,Never-married,627.70,No,Craft-repair,United-States,Private
401025337,NULL,HS-grad,Married-civ-spouse,271.55,No,Other-service,United-States,Private
401362582,NULL,Bachelors,Divorced,66.26,No,Exec-managerial,United-States,Private
403222044,NULL,HS-grad,Married-civ-spouse,117.86,No,Transport-moving,United-States,Private
403882222,NULL,Bachelors,Never-married,2927.79,No,Prof-specialty,United-States,Private
405088465,NULL,Some-college,Divorced,772.10,No,Handlers-cleaners,United-States,Federal-gov
405967630,Wholesaler,Some-college,Never-married,5425.18,No,Sales,United-States,Private
407235288,Wholesaler,Some-college,Married-civ-spouse,2254.82,No,Prof-specialty,United-States,Private
410670697,NULL,HS-grad,Married-civ-spouse,116.60,No,Craft-repair,United-States,Private
410879195,NULL,Some-college,Divorced,344.67,No,Tech-support,Trinadad&Tobago,Private
412423451,Wholesaler,HS-grad,Married-civ-spouse,1565.55,No,Craft-repair,United-States,Self-emp-inc
414613671,NULL,Bachelors,Married-civ-spouse,239.67,No,Sales,United-States,Private
415742919,Wholesaler,Bachelors,Never-married,711.25,No,Craft-repair,United-States,Private
415800376,Wholesaler,HS-grad,Married-civ-spouse,6748.80,No,Adm-clerical,United-States,Private
415888253,Wholesaler,Bachelors,Married-civ-spouse,531.12,No,Other-service,United-States,Private
416570242,NULL,Bachelors,Married-civ-spouse,148.46,No,Exec-managerial,United-States,Private
418686616,NULL,Assoc-acdm,Married-civ-spouse,479.73,No,Craft-repair,United-States,Private
418936591,Wholesaler,Assoc-acdm,Never-married,127.32,No,Prof-specialty,United-States,Self-emp-inc
419430687,Wholesaler,Bachelors,Married-civ-spouse,614.09,No,Exec-managerial,United-States,Private
419430695,NULL,HS-grad,Never-married,122.21,No,Sales,United-States,Private
420974790,NULL,12th,Married-spouse-absent,1740.00,No,Other-service,United-States,Private
421106325,Wholesaler,HS-grad,Divorced,717.08,No,Exec-managerial,United-States,Private
422127269,NULL,HS-grad,Divorced,209.24,No,Sales,United-States,Self-emp-not-inc
423454134,NULL,HS-grad,Never-married,97.05,No,Handlers-cleaners,United-States,Private
423499393,NULL,Some-college,Never-married,173.15,No,Sales,United-States,Private
424018325,NULL,11th,Married-civ-spouse,1259.15,No,Transport-moving,United-States,Private
426149404,Personal,HS-grad,Married-civ-spouse,247.99,No,Machine-op-inspct,United-States,Self-emp-not-inc
426718015,Wholesaler,Bachelors,Divorced,495.12,No,Prof-specialty,United-States,Local-gov
427744342,Wholesaler,Some-college,Married-civ-spouse,226.28,No,Craft-repair,United-States,Private
429204405,NULL,Some-college,Married-civ-spouse,442.27,No,Other-service,United-States,Private
430438307,NULL,HS-grad,Widowed,191.40,No,Exec-managerial,United-States,Private
432726893,Wholesaler,5th-6th,Married-civ-spouse,1753.62,No,Other-service,Mexico,Private
432809590,Wholesaler,HS-grad,Divorced,337.29,No,Other-service,United-States,Private
434768617,NULL,11th,Divorced,220.71,No,Adm-clerical,United-States,Local-gov
434798417,Wholesaler,Doctorate,Married-civ-spouse,109.74,No,Prof-specialty,United-States,Federal-gov
434980020,NULL,Assoc-voc,Married-civ-spouse,93.08,No,Other-service,United-States,Private
435123688,NULL,11th,Married-civ-spouse,1077.41,No,Protective-serv,United-States,Private
435485415,Wholesaler,1st-4th,Married-civ-spouse,253.75,No,Craft-repair,Puerto-Rico,Private
435698699,NULL,7th-8th,Married-civ-spouse,110.38,No,Handlers-cleaners,Portugal,Private
436176153,NULL,Assoc-voc,Divorced,327.44,No,Craft-repair,United-States,Private
438311134,NULL,11th,Never-married,625.65,No,Farming-fishing,Puerto-Rico,Private
438903785,Wholesaler,Some-college,Never-married,732.08,No,Craft-repair,United-States,Self-emp-not-inc
439079142,NULL,10th,Never-married,259.34,No,Craft-repair,United-States,Private
439991917,NULL,HS-grad,Never-married,196.33,No,Craft-repair,United-States,Self-emp-not-inc
441630849,NULL,Bachelors,Married-civ-spouse,40.55,No,Exec-managerial,United-States,Private
442060967,Wholesaler,Bachelors,Never-married,1292.58,No,Exec-managerial,United-States,Private
442095914,NULL,Bachelors,Married-civ-spouse,66.96,No,Exec-managerial,United-States,Private
443534345,NULL,HS-grad,Married-civ-spouse,852.68,No,Sales,United-States,Private
443695816,NULL,Masters,Never-married,318.90,No,Prof-specialty,United-States,Local-gov
444198531,NULL,11th,Never-married,77.40,No,Priv-house-serv,United-States,Private
444939918,Wholesaler,Assoc-acdm,Married-civ-spouse,1097.34,No,Craft-repair,United-States,Private
445220290,NULL,Some-college,Married-civ-spouse,511.27,No,Sales,United-States,Private
445337682,NULL,1st-4th,Married-civ-spouse,710.24,No,Farming-fishing,Mexico,Private
445452185,Wholesaler,HS-grad,Never-married,146.53,No,Adm-clerical,United-States,Private
445798847,NULL,HS-grad,Married-civ-spouse,487.41,No,Other-service,Guatemala,Private
446333193,NULL,HS-grad,Never-married,1385.21,No,Handlers-cleaners,United-States,Private
446645525,NULL,9th,Divorced,449.24,No,Sales,United-States,Private
446885448,Wholesaler,Some-college,Never-married,955.93,No,Adm-clerical,United-States,Private
447063744,NULL,HS-grad,Never-married,299.92,No,Farming-fishing,United-States,Self-emp-not-inc
448174431,NULL,HS-grad,Never-married,146.70,No,Craft-repair,United-States,Private
448753960,NULL,Some-college,Never-married,255.43,No,Exec-managerial,United-States,Private
450969442,NULL,HS-grad,Divorced,641.09,No,Handlers-cleaners,United-States,Private
451190726,NULL,HS-grad,Married-spouse-absent,901.14,No,Farming-fishing,United-States,Local-gov
451506783,NULL,HS-grad,Married-civ-spouse,220.64,No,Farming-fishing,United-States,Self-emp-not-inc
452264792,NULL,Bachelors,Married-civ-spouse,633.14,No,Sales,United-States,Self-emp-inc
452665706,Personal,HS-grad,Divorced,97.50,No,Adm-clerical,United-States,Local-gov
454428836,NULL,Bachelors,Married-civ-spouse,678.57,No,Craft-repair,United-States,Private
455446701,NULL,HS-grad,Married-civ-spouse,2097.49,No,Tech-support,United-States,State-gov
456774335,Wholesaler,HS-grad,Divorced,5449.44,No,Adm-clerical,United-States,Private
457220189,NULL,Bachelors,Never-married,354.15,No,Sales,United-States,Private
458264819,NULL,Bachelors,Married-civ-spouse,-365.40,return,Craft-repair,United-States,Self-emp-not-inc
458393019,NULL,HS-grad,Never-married,38.45,No,Craft-repair,United-States,Private
460088895,NULL,Masters,Divorced,406.21,No,Prof-specialty,United-States,Private
461907303,NULL,Bachelors,Married-civ-spouse,94.36,No,Farming-fishing,United-States,Self-emp-not-inc
463684475,NULL,1st-4th,Married-civ-spouse,3455.93,No,Farming-fishing,United-States,Private
463954678,Wholesaler,HS-grad,Separated,303.85,No,Other-service,United-States,State-gov
464816759,NULL,Some-college,Never-married,178.41,No,Other-service,United-States,Self-emp-not-inc
464829499,NULL,Some-college,Married-civ-spouse,119.50,No,Prof-specialty,United-States,Private
465572034,NULL,HS-grad,Married-civ-spouse,277.05,No,Farming-fishing,United-States,Private
465738013,NULL,HS-grad,Married-civ-spouse,628.37,No,Craft-repair,United-States,Private
466899235,NULL,Masters,Married-civ-spouse,538.76,No,Prof-specialty,United-States,State-gov
467355174,NULL,Masters,Never-married,653.51,No,Exec-managerial,United-States,Private
468091758,NULL,7th-8th,Divorced,436.51,No,Sales,United-States,Never-worked
468736150,NULL,Bachelors,Never-married,130.17,No,Adm-clerical,United-States,Private
469144475,NULL,HS-grad,Never-married,430.10,No,Adm-clerical,United-States,Private
469254624,NULL,Some-college,Divorced,228.96,No,Prof-specialty,England,Private
470568401,NULL,HS-grad,Never-married,174.56,No,Machine-op-inspct,United-States,Private
472018110,NULL,Bachelors,Married-civ-spouse,316.86,No,Adm-clerical,United-States,Self-emp-inc
472629297,NULL,11th,Never-married,911.82,No,Sales,United-States,Private
472931936,Wholesaler,HS-grad,Never-married,3119.44,No,Exec-managerial,France,Self-emp-not-inc
473311829,Wholesaler,HS-grad,Never-married,580.12,No,Craft-repair,United-States,Private
473768189,NULL,HS-grad,Never-married,174.20,No,Handlers-cleaners,Germany,Private
473812168,NULL,Some-college,Never-married,747.25,No,Machine-op-inspct,United-States,Private
474393443,Wholesaler,HS-grad,Married-civ-spouse,2597.87,No,Craft-repair,United-States,Private
474408725,NULL,Some-college,Never-married,109.76,No,Transport-moving,United-States,Private
474754997,NULL,Bachelors,Married-civ-spouse,51.34,No,Exec-managerial,United-States,Private
475394589,NULL,Some-college,Never-married,773.64,No,Other-service,United-States,Private
475450693,NULL,HS-grad,Never-married,910.16,No,Handlers-cleaners,United-States,Federal-gov
475778682,NULL,Masters,Never-married,665.96,No,Prof-specialty,United-States,Local-gov
476738248,NULL,HS-grad,Divorced,160.92,No,Sales,United-States,Private
478164588,NULL,Masters,Married-civ-spouse,161.38,No,Exec-managerial,Philippines,Self-emp-not-inc
479435542,NULL,Some-college,Never-married,695.01,No,Other-service,United-States,Private
479745649,Personal,Bachelors,Married-civ-spouse,174.53,No,Prof-specialty,United-States,Private
481260265,NULL,Bachelors,Never-married,182.62,No,Sales,United-States,Private
485281440,NULL,Some-college,Married-civ-spouse,1568.41,No,Craft-repair,United-States,Private
485682964,NULL,Prof-school,Married-civ-spouse,118.00,No,Prof-specialty,United-States,Self-emp-not-inc
486268194,NULL,HS-grad,Never-married,2428.69,No,Adm-clerical,United-States,Private
488792386,NULL,Some-college,Divorced,231.93,No,Prof-specialty,United-States,Private
488824272,Wholesaler,HS-grad,Separated,806.51,No,Adm-clerical,United-States,Private
490631391,NULL,Some-college,Never-married,489.20,No,Exec-managerial,United-States,Self-emp-not-inc
491057403,NULL,Some-college,Married-civ-spouse,349.59,No,Exec-managerial,United-States,Private
491719631,NULL,Assoc-acdm,Never-married,328.20,No,Tech-support,United-States,Private
491924612,NULL,Bachelors,Divorced,1135.06,No,Exec-managerial,United-States,Federal-gov
492662540,NULL,Doctorate,Married-civ-spouse,118.77,No,Prof-specialty,United-States,Self-emp-inc
492952468,NULL,7th-8th,Never-married,1527.16,No,Craft-repair,United-States,Private
494143144,NULL,10th,Separated,320.95,No,Farming-fishing,Guatemala,Private
494651428,NULL,Some-college,Married-civ-spouse,91.52,No,Craft-repair,United-States,Private
495216592,NULL,HS-grad,Married-civ-spouse,110.55,No,Other-service,United-States,Private
496980955,NULL,HS-grad,Married-civ-spouse,262.20,No,Craft-repair,United-States,Private
497299972,NULL,Some-college,Married-civ-spouse,1561.13,No,Adm-clerical,United-States,Private
498019875,NULL,HS-grad,Married-civ-spouse,293.87,No,Adm-clerical,United-States,Private
498677606,NULL,Some-college,Married-civ-spouse,150.45,No,Craft-repair,United-States,Self-emp-not-inc
498787806,NULL,HS-grad,Divorced,170.78,No,Craft-repair,United-States,Private
499282311,NULL,Some-college,Divorced,187.85,No,Adm-clerical,United-States,Local-gov
500283295,NULL,Some-college,Divorced,644.50,No,Exec-managerial,United-States,Local-gov
502347765,NULL,HS-grad,Married-civ-spouse,21535.90,No,Craft-repair,United-States,Private
503967914,NULL,HS-grad,Separated,263.35,No,Craft-repair,United-States,Private
504046123,NULL,HS-grad,Married-civ-spouse,365.88,No,Adm-clerical,United-States,Private
504717659,NULL,Some-college,Married-civ-spouse,76.50,No,Tech-support,United-States,Private
504975546,NULL,HS-grad,Separated,129.56,No,Craft-repair,United-States,Self-emp-not-inc
506027833,NULL,Masters,Married-civ-spouse,134.02,No,Exec-managerial,United-States,Private
506586070,NULL,Bachelors,Never-married,259.69,No,Sales,United-States,Self-emp-not-inc
509123259,NULL,1st-4th,Married-civ-spouse,370.12,No,Handlers-cleaners,Mexico,Private
509377516,NULL,Masters,Married-civ-spouse,23.11,No,Prof-specialty,Greece,Local-gov
510639136,NULL,Some-college,Married-civ-spouse,1131.82,No,Machine-op-inspct,United-States,Private
511567135,NULL,Bachelors,Never-married,387.16,No,Sales,United-States,Private
512412637,NULL,Some-college,Married-civ-spouse,252.63,No,Craft-repair,United-States,Private
